k,display_name,context,metric,mean,std
112.0,Chemprop (default),average,balanced_accuracy,0.6504068465811511,0.05379766414887867
113.0,Chemprop (default),average,balanced_accuracy,0.6502064180254449,0.05349147683435744
114.0,Chemprop (default),average,balanced_accuracy,0.6499818096510869,0.0541328892907342
115.0,Chemprop (default),average,balanced_accuracy,0.6497380142299172,0.0533878710238926
116.0,Chemprop (default),average,balanced_accuracy,0.6496754768567453,0.05383217332283559
117.0,Chemprop (default),average,balanced_accuracy,0.6498174017158256,0.053228503522550145
118.0,Chemprop (default),average,balanced_accuracy,0.6494924765623655,0.05327443547999401
119.0,Chemprop (default),average,balanced_accuracy,0.6491178437743939,0.05372061585075051
120.0,Chemprop (default),average,balanced_accuracy,0.6489602877864189,0.05422241819910142
121.0,Chemprop (default),average,balanced_accuracy,0.6489651886868651,0.0539543213591253
122.0,Chemprop (default),average,balanced_accuracy,0.6487374607175836,0.053772204320326
123.0,Chemprop (default),average,balanced_accuracy,0.6488252881921587,0.05380511011226038
124.0,Chemprop (default),average,balanced_accuracy,0.6487226560789463,0.054691874719907524
125.0,Chemprop (default),average,balanced_accuracy,0.6487046043269656,0.054401473085218977
126.0,Chemprop (default),average,balanced_accuracy,0.6498232845996175,0.05428264506087365
127.0,Chemprop (default),average,balanced_accuracy,0.6498651770266399,0.0540137197244117
128.0,Chemprop (default),average,balanced_accuracy,0.6499636192684821,0.05379002108612561
129.0,Chemprop (default),average,balanced_accuracy,0.6498923065202611,0.05399343911081294
130.0,Chemprop (default),average,balanced_accuracy,0.649881894398577,0.053632824708101844
131.0,Chemprop (default),average,balanced_accuracy,0.6501799022933613,0.053783078938239984
132.0,Chemprop (default),average,balanced_accuracy,0.6495171235442565,0.053709853939146054
133.0,Chemprop (default),average,balanced_accuracy,0.6502697737215098,0.05342876514231269
134.0,Chemprop (default),average,balanced_accuracy,0.6501222536118094,0.054323207573294105
135.0,Chemprop (default),average,balanced_accuracy,0.6507152978831929,0.05376315502847985
136.0,Chemprop (default),average,balanced_accuracy,0.6499834007934999,0.05412662484427687
137.0,Chemprop (default),average,balanced_accuracy,0.6497870587033974,0.054125278047339305
138.0,Chemprop (default),average,balanced_accuracy,0.6500290230538118,0.054245009024148645
139.0,Chemprop (default),average,balanced_accuracy,0.6497831133639429,0.05415983410919133
140.0,Chemprop (default),average,balanced_accuracy,0.6492186678475307,0.05401482858503064
141.0,Chemprop (default),average,balanced_accuracy,0.6494219562634389,0.05372935047405349
142.0,Chemprop (default),average,balanced_accuracy,0.6494620635868235,0.0536536098562995
143.0,Chemprop (default),average,balanced_accuracy,0.6489483265190603,0.054690129542891555
144.0,Chemprop (default),average,balanced_accuracy,0.6489286366422666,0.05440018330015113
145.0,Chemprop (default),average,balanced_accuracy,0.6488571352927255,0.054465052601214
146.0,Chemprop (default),average,balanced_accuracy,0.6487621642623417,0.05474447314856601
147.0,Chemprop (default),average,balanced_accuracy,0.6486677732115402,0.05497770879513021
148.0,Chemprop (default),average,balanced_accuracy,0.6488251512734111,0.0544525711941541
149.0,Chemprop (default),average,balanced_accuracy,0.6493292178966406,0.05488376456695946
150.0,Chemprop (default),average,balanced_accuracy,0.649063024989007,0.054632474261818366
151.0,Chemprop (default),average,balanced_accuracy,0.6489445983587535,0.05576701002316341
152.0,Chemprop (default),average,balanced_accuracy,0.6484580286231821,0.05487666653296366
153.0,Chemprop (default),average,balanced_accuracy,0.648687140740469,0.05474965929133435
154.0,Chemprop (default),average,balanced_accuracy,0.6488748089628001,0.05497602709373938
155.0,Chemprop (default),average,balanced_accuracy,0.6483442025008678,0.05531424550380072
156.0,Chemprop (default),average,balanced_accuracy,0.6493987319595501,0.055071419951057
157.0,Chemprop (default),average,balanced_accuracy,0.6484849959209857,0.05593549553955909
158.0,Chemprop (default),average,balanced_accuracy,0.649413642708307,0.05540683900196392
159.0,Chemprop (default),average,balanced_accuracy,0.6494522887616258,0.05568678208634372
160.0,Chemprop (default),average,balanced_accuracy,0.6494991406440114,0.05548413587436323
161.0,Chemprop (default),average,balanced_accuracy,0.6489400816745335,0.05603494579209321
162.0,Chemprop (default),average,balanced_accuracy,0.6491164812372583,0.05557486572091076
163.0,Chemprop (default),average,balanced_accuracy,0.6492123559124139,0.05589323063596908
164.0,Chemprop (default),average,balanced_accuracy,0.6495382510248983,0.05567689050024967
165.0,Chemprop (default),average,balanced_accuracy,0.649039105395492,0.05602674738312727
166.0,Chemprop (default),average,balanced_accuracy,0.6490748239785127,0.05608758065961549
167.0,Chemprop (default),average,balanced_accuracy,0.6488337808800059,0.05634228503957244
168.0,Chemprop (default),average,balanced_accuracy,0.6486970560654636,0.05649488341722524
169.0,Chemprop (default),average,balanced_accuracy,0.6487451168095444,0.05654301078802244
170.0,Chemprop (default),average,balanced_accuracy,0.6487907162860036,0.056574433732734165
171.0,Chemprop (default),average,balanced_accuracy,0.6490142493057963,0.05618769638613749
172.0,Chemprop (default),average,balanced_accuracy,0.6484478273564415,0.056259794483877086
173.0,Chemprop (default),average,balanced_accuracy,0.6485654489656176,0.05689535973478482
174.0,Chemprop (default),average,balanced_accuracy,0.6482130500210491,0.0566342964825789
175.0,Chemprop (default),average,balanced_accuracy,0.6485786921683453,0.05686868676262956
176.0,Chemprop (default),average,balanced_accuracy,0.6481938329812121,0.05626205212450602
177.0,Chemprop (default),average,balanced_accuracy,0.6481894223842842,0.05652124265556522
178.0,Chemprop (default),average,balanced_accuracy,0.647743688682459,0.05688570793813388
179.0,Chemprop (default),average,balanced_accuracy,0.648545718705528,0.057132530033774775
180.0,Chemprop (default),average,balanced_accuracy,0.6476902907229988,0.05747922973461503
181.0,Chemprop (default),average,balanced_accuracy,0.6478975913506324,0.057119569394221074
182.0,Chemprop (default),average,balanced_accuracy,0.647397513763466,0.05716103594187012
183.0,Chemprop (default),average,balanced_accuracy,0.6472124358210547,0.0579932652001671
184.0,Chemprop (default),average,balanced_accuracy,0.64663409857905,0.0573012648474843
185.0,Chemprop (default),average,balanced_accuracy,0.6466496505286057,0.057449043088306
186.0,Chemprop (default),average,balanced_accuracy,0.6465352407066637,0.05691340697626231
187.0,Chemprop (default),average,balanced_accuracy,0.6464778670279508,0.05713728400989635
188.0,Chemprop (default),average,balanced_accuracy,0.6465369334324158,0.057033460586519244
189.0,Chemprop (default),average,balanced_accuracy,0.6466057909299853,0.057525513852987195
190.0,Chemprop (default),average,balanced_accuracy,0.6467898001907229,0.057339384041147044
191.0,Chemprop (default),average,balanced_accuracy,0.6466016479679846,0.058011717815030055
192.0,Chemprop (default),average,balanced_accuracy,0.6464944066665016,0.05781940736437086
193.0,Chemprop (default),average,balanced_accuracy,0.6467274286325329,0.058065060225185434
194.0,Chemprop (default),average,balanced_accuracy,0.6458478352288476,0.05756407829464987
195.0,Chemprop (default),average,balanced_accuracy,0.6458290885728369,0.058270279628533574
196.0,Chemprop (default),average,balanced_accuracy,0.6461480877969524,0.05743591405275058
197.0,Chemprop (default),average,balanced_accuracy,0.646111172494778,0.05756269169034136
198.0,Chemprop (default),average,balanced_accuracy,0.6460255302861957,0.05787959587659026
199.0,Chemprop (default),average,balanced_accuracy,0.6459371885946377,0.057856906715944435
200.0,Chemprop (default),average,balanced_accuracy,0.6453854812241464,0.0581931041919963
1.0,Chemprop (large),average,balanced_accuracy,0.631011852987577,0.04597339962239798
2.0,Chemprop (large),average,balanced_accuracy,0.631011852987577,0.04597339962239798
3.0,Chemprop (large),average,balanced_accuracy,0.6325775412821073,0.04478429300338629
4.0,Chemprop (large),average,balanced_accuracy,0.6334235679150635,0.04434311050180352
5.0,Chemprop (large),average,balanced_accuracy,0.6362034599514856,0.04505694075553698
6.0,Chemprop (large),average,balanced_accuracy,0.6351409277669644,0.045695640263845996
7.0,Chemprop (large),average,balanced_accuracy,0.6362085838205738,0.04457800094949511
8.0,Chemprop (large),average,balanced_accuracy,0.6369994602061458,0.04432249705608471
9.0,Chemprop (large),average,balanced_accuracy,0.6381281417982217,0.04339342722384774
10.0,Chemprop (large),average,balanced_accuracy,0.63793676315316,0.044557918041404146
11.0,Chemprop (large),average,balanced_accuracy,0.6370853805371713,0.04523118828224658
12.0,Chemprop (large),average,balanced_accuracy,0.6370487281103193,0.044743171802740275
13.0,Chemprop (large),average,balanced_accuracy,0.6372714651293198,0.04549366224601252
14.0,Chemprop (large),average,balanced_accuracy,0.6376316597554034,0.04545361441109936
15.0,Chemprop (large),average,balanced_accuracy,0.6374514560046216,0.04596454169862331
16.0,Chemprop (large),average,balanced_accuracy,0.6381921596089931,0.04537225520572321
17.0,Chemprop (large),average,balanced_accuracy,0.6384937982334967,0.04507273842930305
18.0,Chemprop (large),average,balanced_accuracy,0.6378100952183037,0.04541901833200327
19.0,Chemprop (large),average,balanced_accuracy,0.6382265190466947,0.044930325360695245
20.0,Chemprop (large),average,balanced_accuracy,0.6375393678094924,0.045445335631408276
21.0,Chemprop (large),average,balanced_accuracy,0.6384600625553376,0.044595675098433145
22.0,Chemprop (large),average,balanced_accuracy,0.6385413124429399,0.0452113404639764
23.0,Chemprop (large),average,balanced_accuracy,0.6382898731139666,0.04501184847714605
24.0,Chemprop (large),average,balanced_accuracy,0.6381208062407496,0.04477604190304728
25.0,Chemprop (large),average,balanced_accuracy,0.6384994239673006,0.0445314424209241
26.0,Chemprop (large),average,balanced_accuracy,0.6378078538857462,0.04414174525168321
27.0,Chemprop (large),average,balanced_accuracy,0.6380944675774538,0.044361487470541
28.0,Chemprop (large),average,balanced_accuracy,0.6376378469388077,0.04433759605320896
29.0,Chemprop (large),average,balanced_accuracy,0.6380932445906167,0.04392202979640528
30.0,Chemprop (large),average,balanced_accuracy,0.6373856492197646,0.04429364594328795
31.0,Chemprop (large),average,balanced_accuracy,0.6380730360784841,0.04429072672715004
32.0,Chemprop (large),average,balanced_accuracy,0.6384849069649152,0.04424036375320976
33.0,Chemprop (large),average,balanced_accuracy,0.6384001487404053,0.044028847864929735
34.0,Chemprop (large),average,balanced_accuracy,0.6382875000195426,0.043744119366356124
35.0,Chemprop (large),average,balanced_accuracy,0.6384984811277846,0.04376141254252102
36.0,Chemprop (large),average,balanced_accuracy,0.6382834510195771,0.044022617810822694
37.0,Chemprop (large),average,balanced_accuracy,0.6376361894000613,0.04491983422622683
38.0,Chemprop (large),average,balanced_accuracy,0.6376673669572213,0.044691592878071465
39.0,Chemprop (large),average,balanced_accuracy,0.6378415561551928,0.044716251087637965
40.0,Chemprop (large),average,balanced_accuracy,0.6381453408915552,0.04437606160566204
41.0,Chemprop (large),average,balanced_accuracy,0.6379719038046386,0.04480824036801265
42.0,Chemprop (large),average,balanced_accuracy,0.638225500480952,0.0446307704119752
43.0,Chemprop (large),average,balanced_accuracy,0.6379415923493382,0.04480883386224673
44.0,Chemprop (large),average,balanced_accuracy,0.6377615249406902,0.04470927854975256
45.0,Chemprop (large),average,balanced_accuracy,0.6377697322757477,0.04474855417126047
46.0,Chemprop (large),average,balanced_accuracy,0.6380280081060031,0.044276279288238365
47.0,Chemprop (large),average,balanced_accuracy,0.637709696270633,0.044802014580619505
48.0,Chemprop (large),average,balanced_accuracy,0.637484309158601,0.044598190534843055
49.0,Chemprop (large),average,balanced_accuracy,0.637821743587518,0.044879536310494565
50.0,Chemprop (large),average,balanced_accuracy,0.637124095740481,0.044678699320915644
51.0,Chemprop (large),average,balanced_accuracy,0.6372123215347987,0.04510088327104691
52.0,Chemprop (large),average,balanced_accuracy,0.6372042417913539,0.044889148154738136
53.0,Chemprop (large),average,balanced_accuracy,0.6370892815661751,0.04523077975564409
54.0,Chemprop (large),average,balanced_accuracy,0.6370571417667733,0.04487859551391207
55.0,Chemprop (large),average,balanced_accuracy,0.6369241053575905,0.04528476392610642
56.0,Chemprop (large),average,balanced_accuracy,0.6364997173694428,0.04565154938709025
57.0,Chemprop (large),average,balanced_accuracy,0.6365505452456455,0.04596889754441591
58.0,Chemprop (large),average,balanced_accuracy,0.6365643297333393,0.04597505610492451
59.0,Chemprop (large),average,balanced_accuracy,0.6365026694236507,0.04596191476343214
60.0,Chemprop (large),average,balanced_accuracy,0.6371685104903889,0.045753645258346846
61.0,Chemprop (large),average,balanced_accuracy,0.6364465425831198,0.046076753357428286
62.0,Chemprop (large),average,balanced_accuracy,0.6368233148209639,0.045754363891076406
63.0,Chemprop (large),average,balanced_accuracy,0.636792296226381,0.04555898258351791
64.0,Chemprop (large),average,balanced_accuracy,0.6370754107330521,0.04559502721473585
65.0,Chemprop (large),average,balanced_accuracy,0.6371219334838567,0.04561934516460909
66.0,Chemprop (large),average,balanced_accuracy,0.6373941421241048,0.04545904129343402
67.0,Chemprop (large),average,balanced_accuracy,0.6373149987068503,0.04562715575636376
68.0,Chemprop (large),average,balanced_accuracy,0.6376957600637789,0.045382546763875764
69.0,Chemprop (large),average,balanced_accuracy,0.6373452149734187,0.045713762360521396
70.0,Chemprop (large),average,balanced_accuracy,0.6381005858246825,0.04502060661488898
71.0,Chemprop (large),average,balanced_accuracy,0.6378789541113138,0.04504225019729051
72.0,Chemprop (large),average,balanced_accuracy,0.6375226649773612,0.04488268507703463
73.0,Chemprop (large),average,balanced_accuracy,0.6371542403348236,0.04514797756726934
74.0,Chemprop (large),average,balanced_accuracy,0.6372302789105414,0.04501202965876769
75.0,Chemprop (large),average,balanced_accuracy,0.6372216801622472,0.04551484779201563
76.0,Chemprop (large),average,balanced_accuracy,0.6376388540013154,0.04485181760354458
77.0,Chemprop (large),average,balanced_accuracy,0.6370823988810149,0.04534416010288399
78.0,Chemprop (large),average,balanced_accuracy,0.6373836883106264,0.04501249515116158
79.0,Chemprop (large),average,balanced_accuracy,0.6373483134305338,0.04541369555933441
80.0,Chemprop (large),average,balanced_accuracy,0.6375291955775623,0.0451491428030073
81.0,Chemprop (large),average,balanced_accuracy,0.6369386351148014,0.04562166701227102
82.0,Chemprop (large),average,balanced_accuracy,0.6375378512657718,0.045299000195367464
83.0,Chemprop (large),average,balanced_accuracy,0.6370762706465251,0.04563400423902935
84.0,Chemprop (large),average,balanced_accuracy,0.6373920587865354,0.045179058855506306
85.0,Chemprop (large),average,balanced_accuracy,0.6372413399058928,0.045504038482131415
86.0,Chemprop (large),average,balanced_accuracy,0.6370464966766181,0.0450288096246134
87.0,Chemprop (large),average,balanced_accuracy,0.6370521565076568,0.04531308350994164
88.0,Chemprop (large),average,balanced_accuracy,0.6367925677031816,0.045414270666851504
89.0,Chemprop (large),average,balanced_accuracy,0.636921708720366,0.04566470564122043
90.0,Chemprop (large),average,balanced_accuracy,0.6366404002908973,0.04523755399928226
91.0,Chemprop (large),average,balanced_accuracy,0.6368473497812925,0.04604384667798744
92.0,Chemprop (large),average,balanced_accuracy,0.6367173286655379,0.046089185284097875
93.0,Chemprop (large),average,balanced_accuracy,0.6368656424359747,0.04601513050202217
94.0,Chemprop (large),average,balanced_accuracy,0.6364671963695219,0.04612744466950922
95.0,Chemprop (large),average,balanced_accuracy,0.6365732254636225,0.04619192391080639
96.0,Chemprop (large),average,balanced_accuracy,0.6363272881854478,0.046276391082798664
